bookID,title,authors,average_rating,isbn,isbn13
6462,His Excellency: George Washington,Joseph J. Ellis,3.92,1400032539,9.78E+12
6466,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.1,155709103X,9.78E+12
6475,George Washington's Sacred Fire,Peter A. Lillback-Jerry Newcombe,4.2,978605268,9.78E+12
6480,Waverley,Walter Scott-Claire Lamont,3.43,192836013,9.78E+12
6482,The Antiquary,Walter Scott-Nicola J. Watson,3.85,192831879,9.78E+12
6483,Rob Roy,Walter Scott-Lockhart Bogle,3.7,375760601,9.78E+12
6505,Prozac Nation,Elizabeth Wurtzel,3.59,1573229628,9.78E+12
6511,Girl  Interrupted: Screenplay based on the book,James Mangold-Anna Hamilton Phelan-Lisa Loomer-Susanna Kaysen,3.97,057120211X,9.78E+12
6514,The Bell Jar,Sylvia Plath,3.99,61148512,9.78E+12
6515,The Bell Jar,Sylvia Plath,3.99,055312420X,9.78E+12
6517,The Bell Jar,Sylvia Plath,3.99,553103709,9.78E+12
6524,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.85,312010443,9.78E+12
6526,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,399153934,9.78E+12
6527,At Risk (Winston Garano  #1),Patricia Cornwell,3.4,399153624,9.78E+12
6528,Predator (Kay Scarpetta  #14),Patricia Cornwell,3.68,425210278,9.78E+12
6530,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,425204200,9.78E+12
6531,Point of Origin (Kay Scarpetta  #9),Patricia Cornwell,4.02,751530484,9.78E+12
6534,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell-Patricia Cornwell,4.02,743477154,9.78E+12
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.28,765191121,9.78E+12
6537,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,425204693,9.78E+12
6538,Portrait of a Killer: Jack the Ripper - Case Closed,Patricia Cornwell,3.44,425192733,9.78E+12
6539,The Body Farm (Kay Scarpetta  #5),Patricia Cornwell,4.05,425201449,9.78E+12
6540,Trace (Kay Scarpetta  #13),Patricia Cornwell-Carolyn McCormick,3.78,143058320,9.78E+12
6541,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell-C.J. Critt,3.93,425213382,9.78E+12
6542,The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell-Kate Burton,4.15,60791217,9.78E+12
6543,At Risk (Winston Garano  #1),Patricia Cornwell,3.4,425214761,9.78E+12
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.15,074325581X,9.78E+12
6545,In the Dark of the Night,John Saul,3.88,034548701X,9.78E+12
6546,Perfect Nightmare,John Saul,3.89,345467329,9.78E+12
6549,  said the shotgun to the head.,Saul Williams,4.22,743470796,9.78E+12
6550,Early Color,Saul Leiter-Martin Harrison,4.73,3865211399,9.78E+12
6551,Herzog,Saul Bellow-Philip Roth,3.78,142437298,9.78E+12
6552,Midnight Voices,John Saul-Joe Blades,3.75,449006530,9.78E+12
6553,The Manhattan Hunt Club,John Saul,3.98,345490649,9.78E+12
6555,The Blackstone Chronicles,John Saul,4.11,99270234,9.78E+12
6556,Shadows,John Saul,3.92,553560271,9.78E+12
6562,Creature,John Saul,3.84,553284118,9.78E+12
6566,John Saul: Three Terrifying Bestselling Novels: Suffer the Children; Punish the Sinners; Cry for the Strangers,John Saul,4.5,517182467,9.78E+12
6568,Asylum (Blackstone Chronicles  #6),John Saul,4.1,449227944,9.78E+12
6572,Suffer the Children,John Saul,3.91,044018293X,9.78E+12
6574,The Devil's Labyrinth,John Saul,3.46,345487036,9.78E+12
6576,All Fall Down,John Saul,3.92,553173871,9.78E+12
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson,3.99,446610224,9.78E+12
6595,Big Bad Wolf,Linda Jones,3.82,505521792,9.78E+12
6603,I quattro accordi,Miguel Ruiz,4.15,8880932365,9.79E+12
6611,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner-Billy Goldberg,3.56,307345971,9.78E+12
6613,Four Blondes,Candace Bushnell,2.82,080213825X,9.78E+12
6614,Lipstick Jungle,Candace Bushnell,3.4,786887079,9.78E+12
6615,Lipstick Jungle,Candace Bushnell,3.4,786893966,9.78E+12
6618,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.29,1402718616,9.78E+12
6619,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann-Phyllis Haddox-Elaine Bruner,4.15,671631985,9.78E+12
6625,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon-Jaid Black-Kresley Cole,4.14,1416510877,9.78E+12
6628,The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.93,143037234,9.78E+12
6635,The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron-Elizabeth Wagele,3.83,62510266,9.78E+12
6640,It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask-Mike Clelland,3.53,158685772X,9.78E+12
6644,Le Divorce,Diane Johnson,2.87,452284481,9.78E+12
6654,Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,4.22,6281141,9.78E+12
6655,The Divine Comedy,Dante Alighieri-John Ciardi,4.07,451208633,9.78E+12
6656,The Divine Comedy,Dante Alighieri-Allen Mandelbaum-Eugenio Montale,4.07,679433139,9.78E+12
6657,Divine,Karen Kingsbury,4.28,141430935X,9.78E+12
6658,When the Emperor Was Divine,Julie Otsuka,3.73,141009055,9.78E+12
6659,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.63,786932724,9.78E+12
6660,A Divine Revelation of Hell,Mary K. Baxter-T.L. Lowery,4.18,883682796,9.78E+12
6667,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),Roald Dahl-Quentin Blake,4.1,141311401,9.78E+12
6668,The Enormous Crocodile,Roald Dahl-Quentin Blake,3.77,142302457,9.78E+12
6669,Matilda,Roald Dahl-Quentin Blake,4.3,142402532,9.78E+12
6670,The Magic Finger,Roald Dahl-Quentin Blake,3.68,141311290,9.78E+12
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.14,037581423X,9.78E+12
6677,The Gremlins: The Lost Walt Disney Production  A Royal Air Force Story by Flight Lieutenant Roald Dahl,Roald Dahl-Artists and Writers Guild-Walt Disney Company-Leonard Maltin,3.45,1593074964,9.78E+12
6678,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl-Quentin Blake,4.07,141311428,9.78E+12
6689,James and the Giant Peach,Roald Dahl-Quentin Blake,4,375814248,9.78E+12
6690,Danny the Champion of the World,Roald Dahl-Quentin Blake,4.08,375814256,9.78E+12
6691,My Uncle Oswald,Roald Dahl,3.9,140055770,9.78E+12
6693,Fantastic Mr. Fox,Roald Dahl-Quentin Blake,4.05,375822070,9.78E+12
6694,The Giraffe and the Pelly and Me,Roald Dahl-Quentin Blake,3.81,140568190,9.78E+12
6695,Skin and Other Stories,Roald Dahl,4.06,141310340,9.78E+12
6700,Rebecca at the Well (Great Bible Stories),Maxine Nodel-Norman Nodel,4.33,5069890,9.78E+12
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,4.13,1577314808,9.78E+12
6720,Donde viven los monstruos,Maurice Sendak-Agustín Gervás,4.22,8420430226,9.79E+12
6721,Wild Things: Four Tales,Douglas Clegg,3.54,1587671565,9.78E+12
6737,Angeli e demoni,Dan Brown-Annamaria Biavasco,3.88,828855498,9.78E+12
6745,Wild Things (Prowlers Book 1),Christopher Golden,4.01,074344017X,9.78E+12
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,4.27,316925284,9.78E+12
6749,Oblivion,David Foster Wallace,4.07,316010766,9.78E+12
6751,Consider the Lobster and Other Essays,David Foster Wallace,4.25,316156116,9.78E+12
6753,Brief Interviews with Hideous Men,David Foster Wallace,3.87,034911188X,9.78E+12
6759,Infinite Jest,David Foster Wallace,4.3,316921173,9.78E+12
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw-Warshaw Hope,3.41,1580402518,9.78E+12
6764,Easy French Reader,R. de Roussy de Sales,3.84,71428488,9.78E+12
6781,Algebra the Easy Way,Douglas Downing,4.06,764119729,9.78E+12
6793,Easy Riders  Raging Bulls,Peter Biskind,4.11,684857081,9.78E+12
6794,Cloud Atlas,David Mitchell,4.02,340822783,9.78E+12
6795,The Cloud Atlas,Liam Callanan,3.37,385336950,9.78E+12
6810,The McDougall Quick and Easy Cookbook,John A. McDougall-Mary McDougall,3.98,452276969,9.78E+12
6815,American Sign Language The Easy Way,David A. Stewart-Jessalyn Little-Elizabeth     Stewart,3.72,764134280,9.78E+12
6819,Ghostwritten,David Mitchell,4.06,375724508,9.78E+12
6823,Romeo & Juliet,William Shakespeare-Alan Durband,3.74,748702555,9.78E+12
6838,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,743484185,9.78E+12
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4,451212924,9.78E+12
6853,One for the Money (Stephanie Plum  #1),Janet Evanovich,4.04,312362080,9.78E+12
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,312966091,9.78E+12
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,60598875,9.78E+12
6856,Manhunt,Janet Evanovich,3.69,60598824,9.78E+12
6857,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.3,743216393,9.78E+12
6858,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,312976275,9.78E+12
6862,Amsterdam,Ian McEwan,3.42,385494246,9.78E+12
6865,Amsterdam City Guide,Andrew Bender-Lonely Planet,3.87,174059908X,9.78E+12
6866,Fodor's Amsterdam (Fodor's Gold Guides),Fodor's Travel Publications Inc.-Sarah Gold,3.5,1400016088,9.78E+12
6867,Atonement,Ian McEwan,3.89,038572179X,9.78E+12
6869,The Child in Time,Ian McEwan,3.58,385497520,9.78E+12
6870,Enduring Love,Ian McEwan,3.63,99481243,9.78E+12
6871,Black Dogs,Ian McEwan,3.44,385494327,9.78E+12
6872,The Comfort of Strangers,Ian McEwan,3.42,679749845,9.78E+12
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton-Emilie Rose-Isabel Sharpe,3.57,373836937,9.78E+12
6883,Banco: The Further Adventures of Papillon,Henri Charrière-Patrick O'Brian,3.73,586040102,9.78E+12
6885,Papillon,Henri Charrière,4.24,2221006682,9.78E+12
6896,Las rubias de 5th Avenue,Plum Sykes,3.28,8497935888,9.79E+12
6899,Tuesdays with Morrie,Mitch Albom,4.09,307275639,9.78E+12
6900,Tuesdays with Morrie,Mitch Albom-Saulius Dagys,4.09,751529818,9.78E+12
6902,La Dernière Leçon,Mitch Albom,4.09,785930736,9.78E+12
6903,My Sister's Keeper,Mavis Applewater,3.86,097441218X,9.78E+12
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,3.7,1890208280,9.78E+12
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.23,472080520,9.78E+12
6919,Baby's Alphabet,Jean Marzollo-Nancy Sheehan,3.75,761316434,9.78E+12
6925,Welcome to the Monkey House,Kurt Vonnegut-David Strathairn-Maria Tucci-Bill Irwin-Tony    Roberts-Dylan Baker,4.14,60898712,9.78E+12
6927,Welcome to the Monkey House,Kurt Vonnegut,4.14,586037012,9.78E+12
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.69,1580087949,9.78E+12
6935,What To Expect: The Toddler Years,Heidi Murkoff-Arlene Eisenberg-Sandee Hathaway,3.73,684816776,9.78E+12
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.16,1401911838,9.78E+12
6951,Like Water for Chocolate,Laura Esquivel-Thomas Christensen-Carol Christensen,3.94,385474016,9.78E+12
6952,Like Water for Chocolate,Laura Esquivel-Thomas  Christensen-Carol Christensen,3.94,552995878,9.78E+12
6953,Like Water for Chocolate,Laura Esquivel-Yareli Arizmendi,3.94,739334190,9.78E+12
6954,Como agua para chocolate,Laura Esquivel,3.94,785731237,9.78E+12
6956,The Radicalism of the American Revolution,Gordon S. Wood,4.05,679736883,9.78E+12
6969,Emma,Jane Austen-Fiona Stafford,3.99,141439580,9.78E+12
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,425212599,9.78E+12
6971,Emma Lazarus,Esther Schor,3.9,805242163,9.78E+12
6974,Strange Attractions,Emma Holly,3.67,425205037,9.78E+12
6976,The Mermaid Chair,Sue Monk Kidd,3.12,143036696,9.78E+12
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.96,61144908,9.78E+12
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.17,61144894,9.78E+12
6984,With Open Hands,Henri J.M. Nouwen-Sue Monk Kidd,4.29,1594710643,9.78E+12
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.85,393062686,9.78E+12
6988,Yeah  I Said It,Wanda Sykes,3.7,743482719,9.78E+12
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,552152188,9.78E+12
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,312148232,9.78E+12
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.86,7177844,9.78E+12
7006,Hamlet,William Shakespeare,4.01,1411400429,9.78E+12
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes-Michael McMahon,3.86,764587250,9.78E+12
7009,A Midsummer Night's Dream,William Shakespeare,3.94,451526961,9.78E+12
7010,A Midsummer Night's Dream,William Shakespeare-Amanda Root-Arkangel Cast-Roy Hudd-David Harewood,3.94,1932219242,9.78E+12
7011,A Midsummer Night's Dream,William Shakespeare-Roma Gill-B. Litt,3.94,198321503,9.78E+12
7012,A Midsummer Night's Dream,William Shakespeare-Stanley Appelbaum-Shane Weller,3.94,048627067X,9.78E+12
7015,A Midsummer Night's Dream,William Shakespeare-Roma Gill,3.94,198320213,9.78E+12
7018,Twelfth Night: Or What You Will (The Folger General Reader's Library),William Shakespeare-Louis B. Wright-Virginia A. LaMar,3.98,671461079,9.78E+12
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky-Richard Cowdrey,4.08,439405629,9.78E+12
7025,Guardians of Ga'hoole Boxed Set (Guardians of Ga'hoole  #1-4),Kathryn Lasky,4.25,439884764,9.78E+12
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.1,439405602,9.78E+12
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.07,140007570X,9.78E+12
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1400031362,9.78E+12
7036,The Kalahari Typing School for Men,Alexander McCall Smith,4,349117047,9.78E+12
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith-Lisette Lecat,4.07,1419311743,9.78E+12
7039,Tears of the Giraffe,Alexander McCall Smith,3.96,349116652,9.78E+12
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,375422188,9.78E+12
7042,The Tale of Genji,Murasaki Shikibu-Royall Tyler,3.71,014243714X,9.78E+12
7043,The Tale of Genji,Murasaki Shikibu-Royall Tyler,3.71,670030201,9.78E+12
7044,The Tale of Genji,Murasaki Shikibu-Royall  Tyler,3.71,143039490,9.78E+12
7045,The Tale of Genji,Murasaki Shikibu-Edward G. Seidensticker,3.71,394735307,9.78E+12
7048,The Tale of Genji,Yoshitaka Amano-Murasaki Shikibu-Rachel Nacth-Anri Itō-Junichi Imura,4.06,1595820639,9.78E+12
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu-Masayuki Miyata-Jakuchō Seitouchi-Donald Keene-H. Mack Horton-Ayako Watanabe-Michiko Hiraoka,3.76,4770027729,9.78E+12
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,375422722,9.78E+12
7053,In the Company of Cheerful Ladies,Alexander McCall Smith,4.07,375422714,9.78E+12
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,3485009024,9.78E+12
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,3485009601,9.78E+12
7058,The Good Husband of Zebra Drive,Alexander McCall Smith,4.07,375422730,9.78E+12
7059,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,349117004,9.78E+12
7061,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,3.77,1400034779,9.78E+12
7062,Paris to the Moon,Adam Gopnik,3.76,375758232,9.78E+12
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola-Ernest Alfred Vizetelly-Henry Vizetelly,3.9,1557130663,9.78E+12
7069,The World According to Garp,John Irving,4.08,345915593,9.78E+12
7071,My Movie Business: A Memoir,John Irving,3.33,345441303,9.78E+12
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.82,517146541,9.78E+12
7078,The Headmaster's Papers,Richard A. Hawley-John Irving,4,839731949,9.78E+12
7081,The Android's Dream,John Scalzi,3.97,765309416,9.78E+12
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick-Roger Zelazny,4.08,345404475,9.78E+12
7083,Do Androids Dream of Electric Sheep?,Philip K. Dick,4.08,1857988132,9.78E+12
7086,Blade Runner (Movie Tie In Edition),Philip K. Dick,4.08,345323882,9.78E+12
7088,Doctor Who and the Android Invasion,Terrance Dicks-David  Mann,3.41,052340641X,9.78E+12
7089,The Android (Animorphs  #10),K.A. Applegate-Katherine Applegate,3.76,590997300,9.78E+12
7090,The Soul of a New Machine,Tracy Kidder,4.11,316491977,9.78E+12
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.18,252062299,9.78E+12
7093,Never Call Retreat,Bruce Catton-E.B. Long,4.33,1842122916,9.78E+12
7096,The Coming Fury,Bruce Catton-E.B. Long,4.29,1842122924,9.78E+12
7098,Terrible Swift Sword: The Centennial History of the Civil War Series  Volume 2,Bruce Catton,4.35,1842122932,9.78E+12
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,618056815,9.78E+12
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.1,2070766039,9.78E+12
7103,The Big Money (U.S.A.  #3),John Dos Passos-E.L. Doctorow,4.04,618056831,9.78E+12
7104,1919 (U.S.A.  #2),John Dos Passos-E.L. Doctorow,4,618056823,9.78E+12
7105,Three Soldiers,John Dos Passos,3.59,1406934852,9.78E+12
7107,Novels  1920-1925: One Man's Initiation: 1917 / Three Soldiers / Manhattan Transfer,John Dos Passos,4.08,1931082391,9.78E+12
7113,The King in the Window,Adam Gopnik-Omar Rayyan,3.62,786838949,9.78E+12
7118,The Karamazov Brothers,Fyodor Dostoyevsky-Ignat Avsey,4.32,192835092,9.78E+12
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky-Constance Garnett-Charles Guignon,4.35,872201937,9.78E+12
7126,The Count of Monte Cristo,Alexandre Dumas-Robin Buss,4.24,140449264,9.78E+12
7127,The Count of Monte Cristo,Alexandre Dumas-Brantley Johnson-Margaret Brantley,4.24,743487559,9.78E+12
7131,The Count of Monte Cristo,Alexandre Dumas-Lorenzo Carcaterra,4.24,037576030X,9.78E+12
7135,The Brothers Karamazov,Fyodor Dostoyevsky-Andrew R. MacAndrew-Konstantin Mochulsky,4.32,553212168,9.78E+12
7136,Crime and Punishment,Fyodor Dostoyevsky-Constance Garnett,4.2,140621806,9.78E+12
7138,Crime and Punishment,Fyodor Dostoyevsky-Leonard Stanton-James D. Hardy Jr.-Sidney Monas-Robin Feuer Miller,4.2,451530063,9.78E+12
7139,Crime And Punishment In American History,Lawrence M. Friedman,3.89,465014879,9.78E+12
7140,Crime and Punishment in America,Elliott Currie,3.82,805060162,9.78E+12
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts-Fyodor Dostoyevsky-CliffsNotes,3.76,764586556,9.78E+12
7144,Crime and Punishment,Fyodor Dostoyevsky-David McDuff,4.2,143058142,9.78E+12
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky-George Gibian-Jessie Coulson,4.2,393096335,9.78E+12
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett-Theodore Sasson,3.76,761929940,9.78E+12
7156,Historias de nuestro barrio,Naguib Mahfouz-Naguib Mahfouz-María Rosa de Madariaga,3.75,8487095135,9.79E+12
7160,The Beginning and the End,Naguib Mahfouz,4.07,385264585,9.78E+12
7178,The Catcher in the Rye,J.D. Salinger,3.8,316769487,9.78E+12
7182,The Black Tulip,Alexandre Dumas-Robin Buss,3.8,140448926,9.78E+12
7186,La Dame aux Camélias,Alexandre Dumas fils-David Coward,3.99,192836382,9.78E+12
7188,The Women's War,Alexandre Dumas-Robin Buss,3.95,140449779,9.78E+12
7197,The Knight of Maison-Rouge,Alexandre Dumas-Julie Rose-Lorenzo Carcaterra,3.89,812969634,9.78E+12
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,60586370,9.78E+12
7201,As the Crow Flies,Jeffrey Archer,4.08,312997116,9.78E+12
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,767902807,9.78E+12
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.91,785263705,9.78E+12
7220,The Secret Life of Bees,Sue Monk Kidd,4.04,143036408,9.78E+12
